Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
2.606060606060606,461.4141414141414,0.006506745215946763,kriging,,,spherical,0.0
2.707070707070707,461.4141414141414,0.006432800010385706,kriging,,,spherical,0.0
2.808080808080808,461.4141414141414,0.006357892455106974,kriging,,,spherical,0.0
2.909090909090909,461.4141414141414,0.006282023129417084,kriging,,,spherical,0.0
3.0101010101010104,461.4141414141414,0.006205195831132487,kriging,,,spherical,0.0
3.111111111111111,461.4141414141414,0.0061274182213399185,kriging,,,spherical,0.0
3.212121212121212,461.4141414141414,0.006048702585587987,kriging,,,spherical,0.0
3.313131313131313,461.4141414141414,0.0059690667317705715,kriging,,,spherical,0.0
3.4141414141414144,461.4141414141414,0.005888535048002964,kriging,,,spherical,0.0
3.515151515151515,461.4141414141414,0.005807139746989273,kriging,,,spherical,0.0
3.616161616161616,461.4141414141414,0.0057249223265527045,kriging,,,spherical,0.0
3.717171717171717,461.4141414141414,0.005641935278833949,kriging,,,spherical,0.0
3.8181818181818183,461.4141414141414,0.005558244082642357,kriging,,,spherical,0.0
3.919191919191919,461.4141414141414,0.005473929513763759,kriging,,,spherical,0.0
4.020202020202021,461.4141414141414,0.005389090305462127,kriging,,,spherical,0.0
4.121212121212121,461.4141414141414,0.005303846184156506,kriging,,,spherical,0.0
4.222222222222222,461.4141414141414,0.00521834129073259,kriging,,,spherical,0.0
4.3232323232323235,461.4141414141414,0.005132747972595643,kriging,,,spherical,0.0
